ID	X	Y
"CHEMBL1645020"	"COc1ccc(C(=O)N2CCN(c3ccncn3)CC2)cc1C#Cc1ccccn1"	1
"CHEMBL4208095"	"CC#C[C@@H](Cc1nn[nH]n1)c1ccc(OCc2ccc3sc(C)c(-c4ccccc4C)c3c2)cc1"	1
"CHEMBL1935425"	"O=S1(=O)CCC(Oc2ccc3c(c2)CCC2(CCN(C4CCC4)CC2)O3)CC1"	0
"CHEMBL4592798"	"N#Cc1c(N)ncnc1N1CCC[C@H]1c1nc2cccc(F)c2c(=O)n1Cc1ccccc1"	1
"CHEMBL453311"	"Cc1cccc(Cl)c1NC(=O)Nc1cc2ccccc2cc1C(=O)N[C@H](C(=O)O)C1CCCCC1"	1
"CHEMBL272980"	"Nc1ccccc1NC(=O)c1ccc(CNc2nccc(-c3cccnc3)n2)cc1"	0
"CHEMBL595689"	"Cc1cnc2c(C(F)(F)F)cccc2c1-c1cccc(Oc2cccc(S(C)(=O)=O)c2)c1"	0
"CHEMBL1835135"	"O=C1CN(Cc2ccc(-c3ccc(F)c(CN4CCCCC4)n3)cc2)C(=O)N1CC(F)F"	1
"CHEMBL1099371"	"COCCNCc1cccc(C=Cc2cncc(C#N)c2Nc2ccc3[nH]ccc3c2C)c1"	1
"CHEMBL4585089"	"NS(=O)(=O)CC(=O)NCCSc1nonc1C(=NO)Nc1cccc(Cl)c1"	0
"CHEMBL594063"	"CC(C)c1nc2c(Cl)cccc2n1-c1cccc(Oc2cccc(S(C)(=O)=O)c2)c1"	1
"CHEMBL3676300"	"C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C1"	0
"CHEMBL2165788"	"CC(F)(F)c1ccc(S(=O)(=O)c2nnn3c2nc(NCc2cccs2)c2sccc23)cc1"	0
"CHEMBL3259947"	"O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccc(C(F)(F)F)c(F)c2)cc1F"	0
"CHEMBL1760606"	"Cc1c2c(n3c1CCNCC(O)CNc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O"	1
"CHEMBL2031486"	"Cc1cc2c(C(=O)NC[C@@H]3[C@H](C)CCCN3C(=O)c3nc(C)sc3-c3ccccc3)cccc2o1"	0
"CHEMBL459773"	"COc1cc(C(=O)c2csc(-c3ccccc3)n2)cc(OC)c1OC"	0
"CHEMBL1650440"	"Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2Br)c1=O"	1
"CHEMBL4172804"	"CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(CSc3nc(O)c4c(n3)CCC4)c(F)c2)o1)C(C)(C)O"	1
"CHEMBL1917464"	"C[C@@H]1CCCN1CCc1ccc(-c2ccc(=O)n(C)n2)cc1"	0
"CHEMBL4224769"	"C=C(C)[C@@H]1CC[C@]2(CNCCN3CCOCC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(c6ccc(C(=O)O)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12"	0
"CHEMBL4161887"	"Cc1ccc(C2(CNC(=O)[C@@H](Cc3ccc(C#N)cc3)NC(=O)Nc3ccc(F)cc3)CC2)cc1F"	0
"CHEMBL2011150"	"CCC1=C(c2nc(C3CCCCC3)co2)[C@H](c2ccc(O)c(Cl)c2)NC(=O)N1"	0
"CHEMBL3421982"	"N#CC(c1ccccn1)c1ccnc(N2CCN(C(=O)c3ccc(F)cc3)CC2)n1"	1
"CHEMBL4471433"	"FC(F)(F)CC(c1ccco1)c1c(-c2ccccc2)[nH]c2cc(Cl)ccc12"	0
"CHEMBL1086035"	"CNC[C@@H](O)CCN1c2ccccc2N(c2ccccc2Cl)S1(=O)=O"	1
"CHEMBL1209158"	"COc1cccc(F)c1OC1CN(Cc2cnn(-c3ccccc3)c2C)C1"	1
"CHEMBL1808993"	"CN1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(O)nc(N5CCOCC5)n4)cc3)cc2)CC1"	0
"CHEMBL4176578"	"N#Cc1ccc(F)cc1Cn1c(N2CCC[C@@H](N)C2)nc2c(-c3cccs3)cnc-2c1O"	0
"CHEMBL600850"	"O=C(O)c1cccc(S(=O)(=O)N2CCC(NS(=O)(=O)c3cc(S(=O)(=O)c4ccccc4)ccc3C(F)(F)F)CC2)c1"	1
"CHEMBL3397057"	"COc1cc([C@@H]2CCNC[C@@H]2O)ccc1Nc1ncc2ccc(-c3ccccc3OC)n2n1"	0
"CHEMBL2431547"	"O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccc(F)cc2)cc1F"	1
"CHEMBL1650442"	"Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccc(F)cc2Cl)c1=O"	0
"CHEMBL3959336"	"NC(=O)c1cccc([C@H]2C[C@H]3CC[C@@H](C2)N3CCN(CCc2ccccc2)C(=O)CO)c1"	0
"CHEMBL4216020"	"Cc1ccc2nc3c(cc(C(=O)NCc4ccc(OC(F)(F)F)cc4)c(=N)n3C3(c4ccc(F)cc4)CC3)c(=O)n2c1"	0
"CHEMBL1672200"	"COc1ccc(-c2csc(Nc3ccc4ccccc4n3)n2)cc1OC"	0
"CHEMBL4459381"	"O=C(NCCCCN1CCN(c2ccccc2O)CC1)c1ccc(-c2ccsc2)cc1"	1
"CHEMBL3355194"	"O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(N2CCN(c3ccc(F)c(Cl)c3)CC2)cc1F"	1
"CHEMBL1738702"	"O=C1NCC2(CCNCC2)c2[nH]c(-c3ccnc(-c4ccc5c(c4)OCO5)n3)cc21"	0
"CHEMBL2012892"	"Cn1c(Nc2ccc(I)cc2F)c(C(=O)NOC[C@H](O)CO)c2c1C(=O)CCC2"	1
"CHEMBL3262625"	"Cc1c[nH]c2c(Nc3nc(N[C@@H]4CCCC[C@@H]4N)cc4ccnc(O)c34)cccc12"	1
"CHEMBL4129699"	"O=C(N[C@@H](Cn1ccnc1)c1ccc(Cl)cc1Cl)c1ccc(-c2nnc(-c3cccc(Br)c3)o2)cc1"	0
"CHEMBL589706"	"Cc1ccnc(NC(c2ccc([N+](=O)[O-])cc2)c2ccc3cccnc3c2O)c1"	0
"CHEMBL2403887"	"C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3csc(NC(C)C)n3)nc3c(Br)c(OC)ccc23)CN1C(=O)[C@@H](CC(=O)NC1CCCC1)C(C)(C)C)C(=O)O"	0
"CHEMBL395686"	"CC(=O)N1CC(N)C(c2ccc(Cl)cc2Cl)C1"	0
"CHEMBL1829767"	"C[C@@H](c1ccc(-c2ccc(F)cc2)cc1)N1CC[C@](CCCO)(c2ccc(F)cc2)OC1=O"	1
"CHEMBL1651842"	"CS(=O)(=O)Oc1ccc(Oc2ccc(S(=O)(=O)CC3CS3)cc2)cc1"	1
"CHEMBL4563060"	"N#CC(=Cc1cc(O)c(O)c([N+](=O)[O-])c1)c1cnc(C(=O)O)cn1"	0
"CHEMBL1084106"	"O=C(Nc1cc2ccnc(O)c2cc1Cl)C(NC1CC1)c1ccccc1"	1
"CHEMBL3609372"	"CC(C)NC(=O)N1CC[C@H](NC2=Nc3cc(F)ccc3N(CC(F)F)c3ccc(Cl)cc32)C1"	1
"CHEMBL3262617"	"N[C@H]1COCC[C@H]1Nc1cc2ncnc(O)c2c(Nc2cccc3cc[nH]c23)n1"	1
"CHEMBL1631892"	"C(#Cc1[nH]nc2ccccc12)c1ccncc1"	0
"CHEMBL3353881"	"CC(C)(C)c1cc(NC(=O)[C@@H]2CCC(=O)N2c2ccc(C(F)(F)F)cc2)on1"	0
"CHEMBL479835"	"COc1ccc(CN(C)C)c(-c2cc3c(Nc4ccc5[nH]ccc5c4C)c(C#N)cnc3s2)c1"	1
"CHEMBL1778488"	"Cn1c(-c2ccccn2)c(C2CCCCC2)c2ccc(C(=O)N[C@@]3(C(=O)Nc4ccc(C=CC(=O)O)cc4)CCCNC3)cc21"	1
"CHEMBL456379"	"Oc1cccc(-c2cnc(-c3cccc(O)c3)s2)c1"	1
"CHEMBL2031506"	"Cc1nc(C(=O)N2[C@H](CNc3ccc(C(F)(F)F)cn3)CCC[C@@H]2C)c(-c2ccc(F)cc2)s1"	0
"CHEMBL497662"	"O=C1COc2ccc(NC(=O)C3CCN(c4cccc(Cl)c4)CC3)cc2N1"	1
"CHEMBL482074"	"Cc1cc(NCC(=O)NC(c2ccccc2Cl)c2cc(Cl)c3cccnc3c2O)ccc1Cl"	1
"CHEMBL3112908"	"Cc1ccnc(NC(c2ccc([N+](=O)[O-])cc2)c2ccc3ccc(C)nc3c2O)c1"	1
"CHEMBL3262622"	"Cn1cc2c(Nc3nc(N[C@@H]4CCOC[C@@H]4N)cc4ccnc(O)c34)cccc2n1"	1
"CHEMBL1779547"	"Cc1c2c(n3c1CCCN1CCC[C@@H](C1)Nc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O"	1
"CHEMBL1760599"	"Cc1c2c(n3c1CCNCCNc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O"	1
"CHEMBL2386141"	"Fc1ccc(-c2ccc(C3(C(F)(F)F)CC3)cc2)nc1"	0
"CHEMBL493539"	"O=[N+]([O-])c1cnc(Sc2nc3ccccc3s2)s1"	0
"CHEMBL1808635"	"Cc1ccc(S(=O)(=O)N2Cc3ccc(/C=C/C(=O)NO)cc3C2)cc1"	1
"CHEMBL1651846"	"CS(=O)(=O)Oc1ccc(S(=O)(=O)CC2CS2)cc1"	0
"CHEMBL590073"	"CCn1nnc2c(N3CCOCC3)nc(-c3ccc(NC(=O)Nc4ccncc4)cc3)nc21"	1
"CHEMBL2349539"	"Cc1cccc(NC(=O)c2nn(C)c(-c3cc(F)cc(F)c3)c2C)n1"	0
"CHEMBL3337540"	"O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(N2CCN(c3ccc(F)c(F)c3)CC2)cc1F"	1
"CHEMBL4206963"	"Cc1cc(O)ccc1C(=O)NCCc1ccc(C(C)(C)C)cc1"	1
"CHEMBL1829765"	"C[C@@H](c1ccc(-c2ccc(F)cc2)cc1)N1CC[C@](CCCO)(c2ccccc2F)OC1=O"	0
"CHEMBL540715"	"NCC(=O)N1C[C@H](NC(=O)c2ccccc2)C[C@H]1C(=O)NC1CC1"	0
"CHEMBL2398479"	"CC(C)(C)C[C@@H]1N[C@@H](C(=O)N[C@H]2C[C@H](NS(C)(=O)=O)C2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12"	0
"CHEMBL595345"	"Cc1cnc2c(C(F)(F)F)cccc2c1-c1cccc(Oc2cccc(S(=O)(=O)CC(C)C)c2)c1"	1
"CHEMBL2431540"	"O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(N2CCOCC2)cc1F"	1
"CHEMBL2312303"	"O=C(NCCCN1CCCC1=O)c1cnc(NCc2cc(Cl)ccc2Cl)nc1NC1CCCC1"	1
"CHEMBL477064"	"CCCOc1cnc(CN=Cc2c(O)nc(O)c3ccc(I)cc23)cc1O"	0
"CHEMBL4555210"	"O=C(Oc1cccc(N2CCS(=O)(=O)CC2)c1)N1CCC(c2ccc(OCCF)cc2)CC1"	1
"CHEMBL4439006"	"C[C@@H]1OCC2(CCN(c3nc4nnc(-c5ccnc(NC6CC6)c5Cl)c-4c(O)n3C)CC2)[C@@H]1N"	0
"CHEMBL482160"	"O=C(COc1ccccc1)NC(c1ccc([N+](=O)[O-])cc1)c1cc(Cl)c2cccnc2c1O"	1
"CHEMBL1095682"	"Cc1c(Nc2c(C#N)cncc2C=Cc2cccc(CN3CCN(CCO)CC3)c2)ccc2[nH]ccc12"	1
"CHEMBL1096635"	"COCCCn1nc(-c2cccc(OC(F)(F)F)c2)nc2c(=O)n(C)c(=O)nc1-2"	0
"CHEMBL1290170"	"CC(CNC(=O)c1ccc(F)cc1)CN(C1=NS(=O)(=O)c2ccccc21)c1ccccc1"	1
"CHEMBL4279843"	"CNC(=O)c1c(-c2ccc(F)cc2)oc2nc(NCC(F)(F)F)c(-c3cccc(C(=O)NC4(C)CCC4)c3)cc12"	0
"CHEMBL4212856"	"C[C@@H]1CN(C(=O)c2cnc3ccc(F)cc3c2N2CCC(C)(C#N)CC2)CCN1S(C)(=O)=O"	1
"CHEMBL1808981"	"CNCCN(C)C(=O)c1ccc(NC(=O)Nc2ccc(-c3nc(OC)nc(N4CCOCC4)n3)cc2)cc1"	0
"CHEMBL4128926"	"CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)N[C@H]3C[C@H](C(=O)O)C3)nc2CC2CCCCC2)c2ccccc12"	0
"CHEMBL4465319"	"CCn1cc(C(=O)NCCOC)c(=O)c2cc(C(C)=NNC(=O)c3ccncc3)ccc21"	0
"CHEMBL4172556"	"O=C(Nc1ccc([N+](=O)[O-])cc1)N[C@H](Cc1cccnc1)C(=O)NCC1(c2ccccc2)CC1"	0
"CHEMBL3422089"	"CC(C)[C@H](NC(=O)c1ccc2[nH]nc(-c3ccc(N4[C@H]5CC[C@H]4CC(O)C5)cc3)c2c1)c1ccccc1Cl"	0
"CHEMBL568800"	"Cc1ccc2c(NCc3ccc(NC(=O)c4ccc(F)cc4)cc3)nc(N3CCCCC3)nc2c1"	1
"CHEMBL2179508"	"Cc1noc(-c2ccc3c(c2)c2c(n3CCCOc3cc(F)cc(F)c3)CCCC2)n1"	0
"CHEMBL19019"	"O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5"	0
"CHEMBL4641716"	"N#CC1CN(C(=O)c2ccc(-c3cccc4nc(NC(=O)C5CC5)nn34)cc2)C1"	0
"CHEMBL461890"	"CNC(=O)c1cccc(Oc2cccc(-c3c(C)cnc4c(Cl)cccc34)c2)c1"	1
"CHEMBL1767254"	"NC(=O)c1ccsc1NC(=O)Cc1csc2ccccc12"	1
"CHEMBL4218709"	"CC#C[C@@H](Cc1nn[nH]n1)c1ccc(OCc2ccc3sc(I)c(-c4ccccc4C)c3c2)cc1"	1
"CHEMBL941"	"Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1"	1
"CHEMBL3787611"	"C=C(C)[C@@H]1CC[C@]2(C(=O)NCCCN(C)C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(c6ccc(C(=O)O)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12"	0
"CHEMBL4129161"	"O=C(N[C@@H](Cn1ccnc1)c1ccc(Cl)cc1Cl)c1ccc(-c2nnc(-c3ccc(F)c(F)c3)o2)cc1"	0
"CHEMBL4203889"	"N#Cc1ccc(-c2cnc3ccc(-c4ccc(C(=O)N5CCOCC5)cc4)nn23)cc1"	0
"CHEMBL2205593"	"O=C(Nc1sc2c(c1C(=O)N1CC(F)(F)C1)CCOC2)c1c(F)cccc1C(F)(F)F"	1
"CHEMBL4177000"	"COc1cc(C(=O)c2c[nH]c(-c3c[nH]c4ccccc34)n2)cc2c1OCCO2"	0
"CHEMBL473326"	"Oc1nc(SCc2ccc(Cl)cc2)nc2c1CCC2"	1
"CHEMBL4286495"	"CNC(=O)c1c(-c2ccc(F)cc2)oc2nc(NCC(F)(F)F)c(-c3cccc(C(=O)NC4(c5ccccn5)CC4)c3)cc12"	0
"CHEMBL4438114"	"CCN(CC)C(=O)C(C#N)=C(NC)c1cc(O)c(O)c([N+](=O)[O-])c1"	0
"CHEMBL475668"	"CC(=O)Nc1ccc(NCC(=O)NC(c2cccc([N+](=O)[O-])c2)c2cc(Cl)c3cccnc3c2O)cc1"	1
"CHEMBL4209136"	"CC#C[C@@H](Cc1nn[nH]n1)c1ccc(OCc2ccc3scc(-c4ccc(OCC5(C)CS(=O)(=O)C5)cc4C)c3c2)cc1"	0
"CHEMBL4438146"	"O=S(=O)(NCc1ccc(-c2ccc(F)cc2F)cn1)c1cc2cc(Cl)ccc2[nH]1"	0
"CHEMBL2179509"	"Cc1noc(-c2ccc3c(c2)c2c(n3CCCOc3ccc(F)c(F)c3)CCCC2)n1"	0
"CHEMBL1171012"	"CC(=O)c1cc(C(=O)NOC(CO)CO)c(Nc2ccc(I)cc2F)n1C"	1
"CHEMBL4213604"	"CS(=O)(=O)N1CCN(C(=O)c2cnc3c(F)cc(F)cc3c2-c2ccc(C3(C#N)CC3)cc2)CC1"	0
"CHEMBL2431544"	"O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccccc2)c(F)c1"	1
"CHEMBL3770525"	"O=C(N[C@H]1CNC1=O)OCc1ccc(C2CCCCC2)cc1"	1
"CHEMBL2386157"	"CC(C)(C)c1ccc(C(=O)Nc2ccc(C#N)nc2)cc1"	1
"CHEMBL3892956"	"Cc1ccc(CN2CC[C@@H](N3CC[C@@H](c4ccc(O)cc4)[C@H](F)C3)C2=O)cc1"	1
"CHEMBL1224225"	"CN(C)CCC(c1ccc2cc(F)ccc2c1)n1ncnn1"	1
"CHEMBL514954"	"CN(CC(=O)NC(c1cccc(F)c1)c1cc(Cl)c2cccnc2c1O)Cc1ccccc1"	1
"CHEMBL2312655"	"O[C@@H]1COC[C@H]1Nc1nc(Nc2cc(Cl)cc(Cl)c2)ncc1-c1cccnc1"	0
"CHEMBL594994"	"Cc1nc2c(Cl)cccc2n1-c1cccc(Oc2cccc(S(C)(=O)=O)c2)c1"	1
"CHEMBL2386153"	"N#Cc1ccc(-c2ccc(C3(C(F)(F)F)CC3)cc2)nc1"	0
"CHEMBL129198"	"CN1CCN(C(=O)c2cc3cc(Cl)ccc3[nH]2)CC1"	1
"CHEMBL594757"	"Cc1nc2c(C(F)(F)F)cccc2n1-c1cccc(Oc2cccc(S(C)(=O)=O)c2)c1"	1
"CHEMBL563527"	"O=C(Cc1cccnc1)NCCC(c1ccccc1)c1ccccc1"	1
"CHEMBL4283315"	"CC(C)(N)c1ccc(-c2cnc3c(-c4ccc(S(N)(=O)=O)c5ccccc45)cnn3c2)cc1"	0
"CHEMBL4466465"	"CN(C)c1ccc(C2CCN(C(=O)Oc3cccc(N4CCS(=O)(=O)CC4)c3)CC2)cc1"	1
"CHEMBL3990213"	"NC(=O)c1cccc([C@H]2C[C@H]3CC[C@@H](C2)N3CCN(CC2CCCC2)C(=O)CO)c1"	0
"CHEMBL2012900"	"C#Cc1ccc(Nc2c(C(=O)NOC[C@H](O)CO)c3c(n2C)C(=O)CCC3)c(F)c1"	0
"CHEMBL1270910"	"CC(C)(C)OC(=O)N[C@@H]1CCN(C(=O)O[C@H]2C3CC4CC2C[C@](C(N)=O)(C4)C3)C1"	1
"CHEMBL2391368"	"O=C(CN1CCN(C2CCCC2)CC1)NC1CCCCC1"	1
"CHEMBL3093805"	"O=C(Oc1coc(CSc2nnc(NC(=O)C3CC3)s2)cc1=O)c1cccc(F)c1"	1
"CHEMBL3400443"	"COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2NC(=O)CC2CCOCC2)C(C)C)ccc1OC"	0
"CHEMBL1087425"	"Cc1c(Nc2c(C#N)cncc2C=Cc2ccc(CN3CCC(O)CC3)cc2)ccc2[nH]ccc12"	0
"CHEMBL1080802"	"Cc1c(Nc2c(C#N)cncc2C=Cc2ccc(S(=O)(=O)N(C)C)cc2)ccc2[nH]ccc12"	1
"CHEMBL3262618"	"C[C@H](N)CNc1cc2ncnc(O)c2c(Nc2cccc3cc[nH]c23)n1"	1
"CHEMBL4567073"	"CC(C)(C)C(=O)N(CCN1[C@@H]2CC[C@H]1C[C@@H](c1cccc(C(N)=O)c1)C2)CC1CCCCC1"	1
"CHEMBL583050"	"CNc1nc(NCc2ccc(NC(=O)c3ccc(F)cc3)cc2)c2ccc(C)cc2n1"	0
"CHEMBL595782"	"Cc1cnc2c(Cl)cccc2c1-c1cccc(Oc2cccc(S(C)(=O)=O)c2)c1"	1
"CHEMBL3133068"	"Cc1csc(-c2coc3cc(OCC4CC4)cc(C)c3c2=O)n1"	1
"CHEMBL3814478"	"CC(C)[C@@H]1CN(c2ccc(F)c(S(C)(=O)=O)c2)CCN1c1ncc(C(C)(C)O)c(C(F)(F)F)n1"	0
"CHEMBL3357432"	"CCOc1cc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)ccc1C=CC(=O)OCCN(C)C"	1
"CHEMBL4175116"	"CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(CSc3nc(O)c4c(n3)CCC4)nc2)o1)C(C)C"	1
"CHEMBL3651953"	"C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3ccccc3F)n2)C1"	0
"CHEMBL3262358"	"N[C@H]1CCCC[C@H]1Nc1cc2ncnc(O)c2c(Nc2cccc3c(Cl)c[nH]c23)n1"	1
"CHEMBL4172793"	"N#Cc1ccc(F)cc1Cn1c(N2CCC[C@@H](N)C2)nc2c(F)cnc-2c1O"	0
"CHEMBL2035812"	"C=CC(=O)NCc1coc(-c2c(N)ncnc2Nc2ccc(OCc3ccccn3)c(F)c2)n1"	1
"CHEMBL568825"	"Cc1ccc2c(NCc3ccc(NC(=O)c4ccc(F)cc4)cc3)nc(N3CCN(C)CC3)nc2c1"	1
"CHEMBL1778195"	"CC(=O)NCC(=O)N1CCc2c(C)c3c(n2-c2ccc(C(N)=O)c(c2)N[C@@H](C)CC1)CC(C)(C)CC3=O"	0
"CHEMBL4214428"	"CC1(C#N)CCN(c2c(C(=O)N3CCN(C(=O)C4CC4)CC3)cnc3ccsc23)CC1"	1
"CHEMBL458084"	"N#Cc1ccc([C@H]2CCCC[C@H]2O)cc1C(F)(F)F"	1
"CHEMBL1835217"	"CC(C)CN1C(=O)CN(Cc2ccc(-c3cccc(CN4CCCC(F)(F)C4)n3)cc2)C1=O"	1
"CHEMBL392237"	"CC(C)COC(=O)N1CCC(CN(C2Cc3cc(C#N)ccc3N(Cc3cncn3C)C2)S(=O)(=O)c2ccccn2)CC1"	1
"CHEMBL428712"	"Cn1cncc1CN1CC(N(CCn2cccc2)S(=O)(=O)c2ccccn2)Cc2cc(C#N)ccc21"	1
"CHEMBL2013052"	"CC(C)C(=O)N1CCC(Oc2ccc3c(c2)CCC2(CCN(C4CCC4)CC2)O3)CC1"	0
"CHEMBL482362"	"O=C(COc1ccccc1)NC(c1ccccc1C(F)(F)F)c1cc(Cl)c2cccnc2c1O"	1
"CHEMBL231778"	"CC(C)(C#Cc1ccc(NC(=O)CSc2nnnn2-c2ccc(C3CC3)cc2Cl)c(Cl)c1)C(=O)O"	0
"CHEMBL473434"	"Cc1cc(OCC(=O)NC(c2ccccc2Cl)c2cc(Cl)c3cccnc3c2O)ccc1Cl"	1
"CHEMBL4217033"	"CC(C)(C)c1ccc(CCNC(=O)c2ccc(O)cc2Cl)cc1"	1
"CHEMBL3337533"	"O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccc(OCc3ccc(F)cc3)c(F)c2)cc1F"	0
"CHEMBL4170562"	"CC(C)[C@@H](NC(=O)c1ccc(-c2ccc(CSc3nc(O)c4c(n3)CCC4)c(F)c2)o1)C(=O)NC1COC1"	1
"CHEMBL1935594"	"CC1(C)NCCc2c1oc1cc(S(=O)(=O)c3cccc(F)c3)ccc21"	1
"CHEMBL2324590"	"CC(C)n1nc(Cc2cc(F)cc(Cl)c2)c2c(N)ncnc21"	1
"CHEMBL4169762"	"CCc1c(N(CC)C2CCOCC2)cc2oc(C3CCN(C)CC3)cc2c1C(=O)NCc1c(C)cc(C)nc1O"	0
"CHEMBL2205766"	"CC(C)(C)NS(=O)(=O)c1cncc(-c2ccn3nc(N)nc3c2)c1"	0
"CHEMBL3417105"	"O=C(c1ccc(-c2ccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)cc2)cc1)N1CCOCC1"	0
"CHEMBL3676167"	"COC(=O)Nc1ccc2c(c1)NC(=O)CCCC[C@H](NC(=O)C=Cc1cc(Cl)ccc1-n1cnnn1)c1nc-2c[nH]1"	0
"CHEMBL1645004"	"Nc1cccc(C#Cc2cccc(C(=O)N3CCN(c4ccccn4)CC3)c2)c1"	1
"CHEMBL4202907"	"CC#C[C@@H](Cc1nn[nH]n1)c1ccc(OCc2ccc3scc(-c4ccc(OCCOC)cc4C)c3c2)cc1"	1
"CHEMBL1957266"	"Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)OC(C)(C)C)c1nnc(C)n1-2"	1
"CHEMBL3357435"	"CCOc1cc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)ccc1C=CC(=O)OCCN1CCN(C)CC1"	1
"CHEMBL2011147"	"CCC1=C(C(=O)CC2CCC(CC)CC2)[C@H](c2ccc(O)c(Cl)c2)NC(=O)N1"	1
"CHEMBL1096156"	"COc1cc(N2CCN(C3CCN(c4cccc5c(OC)cc(C(F)(F)F)nc45)CC3)CC2)c2ncccc2c1"	1
"CHEMBL4172893"	"CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(CSc3nc(O)c4c(n3)CCC4)c(F)c2)o1)C1CCOCC1"	1
"CHEMBL3580779"	"N[C@@H](CC(=O)N1CC(=O)Nc2cc(F)ccc2C1)[C@H]1CCc2cc(F)c(F)cc21"	0
"CHEMBL3093815"	"CC(C)(C)C(=O)Oc1coc(CSc2nc3ccccc3s2)cc1=O"	1
"CHEMBL584735"	"CNc1nc(NCc2ccc(NC(=O)c3ccc(F)cc3)cc2)c2c(C)cccc2n1"	1
"CHEMBL1760350"	"O=C(c1cc(-c2ccccc2)[nH]n1)N1CCN(c2ccccc2)CC1"	1
"CHEMBL611465"	"CCc1nc2c(C(F)(F)F)cccn2c1-c1cccc(Oc2cccc(S(C)(=O)=O)c2)c1"	1
"CHEMBL4448494"	"Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1C(C)C"	0
"CHEMBL3355225"	"CCOc1cc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)ccc1C=CC(=O)O"	0
"CHEMBL3764811"	"CN(C)Cc1ccc(C2Nc3cccc4c(O)nnc(c34)C2c2ccc(CN(C)C)cc2)cc1"	0
"CHEMBL2159748"	"N#C[C@@H]1CCCN1C(=O)c1cccc2c1C(=O)N(Cc1ccccc1)C2"	0
"CHEMBL4294077"	"Fc1ccc2[nH]cc(CCN3CCN(c4ccccc4-c4ccccc4F)CC3)c2c1"	1
"CHEMBL593884"	"Cc1cnc2c(C(F)(F)F)cccc2c1-c1cccc(Oc2ccc(S(C)(=O)=O)cc2)c1"	0
"CHEMBL2391358"	"CCC(C(=O)NC1CCCCC1)N1CCN(C2CCCC2)CC1"	1
"CHEMBL3600831"	"NC(=O)C1CCN(CCOc2ccc(C#Cc3ccc(-c4ccc(Cl)cc4)cn3)cc2)CC1"	1
"CHEMBL4165647"	"O=S(=O)(NCCN1CCOCC1)c1ccc(NC2CCCCC2)c(NCc2ccccc2)c1"	1
"CHEMBL562114"	"CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)sc1cc(NC(=O)Oc3ccc(F)cc3)ccc12)C(=O)O"	0
