ID	X	Y
"CHEMBL4455658"	"O=c1c(-c2ccccc2Cl)c2n(c(=O)n1CCCCN1CCCC(c3c[nH]c4ccccc34)C1)CCCC2"	1
"CHEMBL4559033"	"C[C@]1(c2ccc(Cl)cc2Cl)OC[C@@H](COc2ccc(N3CCN(C(=O)c4cccc(O)c4)CC3)cc2)O1"	1
"CHEMBL4632633"	"COC(=O)Nc1ccc2c(c1)N[C@@H](C(=O)N(C)C)CCCC[C@H](NC(=O)C=Cc1cc(Cl)ccc1-n1cnnn1)c1nc-2c[nH]1"	1
"CHEMBL4128691"	"O=C(N[C@@H](Cn1ccnc1)c1ccc(Cl)cc1Cl)c1ccc(-c2nnc(-c3ccc(-c4ccccn4)cc3F)o2)cc1"	0
"CHEMBL4462790"	"Cc1ccc(S(=O)(=O)[C@@]23CCN(C(=O)[C@H]4CC[C@H](C(=O)O)CC4)[C@@H]2CCc2cc(C(F)(C(F)(F)F)C(F)(F)F)ccc23)cc1"	0
"CHEMBL594063"	"CC(C)c1nc2c(Cl)cccc2n1-c1cccc(Oc2cccc(S(C)(=O)=O)c2)c1"	1
"CHEMBL2035810"	"C=CC(=O)NCc1coc(-c2c(N)ncnc2Nc2ccc(OCc3ccccn3)c(Cl)c2)n1"	1
"CHEMBL3422293"	"COc1ccc2nc3cc(Cl)ccc3c(N=C(NCCCN(C)C)c3ccc(Cl)cc3)c2n1"	0
"CHEMBL4288544"	"O=C(N[C@@H](Cn1ccnc1)c1ccc(-c2ccc(F)cc2)cc1Cl)c1ccc(-c2nnc(-c3ccncc3)o2)cc1"	0
"CHEMBL3651993"	"N[C@H]1CCC[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C1"	0
"CHEMBL1835222"	"O=C1CN(Cc2ccc(-c3ccc(F)c(CN4CCS(=O)(=O)CC4)n3)cc2)C(=O)N1C1CC1"	0
"CHEMBL2333879"	"CN(C)c1nc([C@@H]2CNC[C@H]2c2ccccc2)nc2ccc(-c3cn[nH]c3)cc12"	0
"CHEMBL249920"	"Nc1[nH]ncc1C(=O)NC[C@H]1CC[C@@H](CCOc2ccccc2)CC1"	0
"CHEMBL1683874"	"CN(C)CC1(c2ccc(Cl)c(Cl)c2)CCCCC1"	1
"CHEMBL2207554"	"N#CC1(n2cc([C@@H](NC(=O)c3ccc(S(N)(=O)=O)cc3)C3CCCCC3)nn2)CC1"	0
"CHEMBL3634826"	"C[C@H](N)C(=O)O[C@@H](C)C(=O)N1CCC(CCn2c(Sc3cc4c(cc3Br)OCO4)nc3c(N)ncnc32)CC1"	1
"CHEMBL2207158"	"COc1cccc(C(=O)N[C@H](c2cn(C3(C#N)CC3)nn2)C2CCCCC2)c1"	1
"CHEMBL4637613"	"COP(=O)(c1ccc2nc(-c3ccc(F)cc3)oc2c1)C(C)C"	0
"CHEMBL239319"	"CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C[C@H](C)O2"	0
"CHEMBL2313192"	"Cc1ccc(S(=O)(=O)N2CCC(C(=O)Nc3ccccc3O)CC2)c(C)c1"	1
"CHEMBL2332072"	"COc1cccc(CN(CCCN2CCOCC2)C(=O)Nc2ccc(-c3cn[nH]c3)cc2)c1"	1
"CHEMBL1080986"	"CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)NC(C1=C(O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3N(CC3CCCC3)C1=O)=N2"	0
"CHEMBL257308"	"CCn1cnc2ccc(-c3ccc(Cl)cc3Cl)c(CN)c21"	0
"CHEMBL4646215"	"CC[C@H](NS(=O)(=O)c1ccc(-c2sc(C(=O)NCC(C)(C)O)nc2C(=O)N2CCCC[C@@H]2C)c(C(F)F)c1F)C(F)(F)F"	0
"CHEMBL1082955"	"O=C(CCCCCNC(=O)NC(=O)c1ccc(-c2cncnc2)cc1)NO"	0
"CHEMBL391463"	"CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)[C@](C)(c1ccccc1)O2"	0
"CHEMBL392642"	"CSc1ccccc1CNc1ncc([N+](=O)[O-])c(NCC2CCC(CN)CC2)n1"	0
"CHEMBL3410054"	"Cc1[nH]c2ncnc(-c3ccc(NC(=O)N(CCN)c4ccc(Cl)cc4)c(F)c3)c2c1C"	0
"CHEMBL2407270"	"CCN1CCN(c2ccc(NC(=O)c3ccc(-c4ccccc4)cc3)cc2)CC1"	0
"CHEMBL2401760"	"C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](n2cnc(-c3ccccc3)c2)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1"	0
"CHEMBL390776"	"COc1cccc2c(=O)n(Cc3ccccc3C#N)c(N3CCCC(N)C3)nc12"	0
"CHEMBL2322461"	"Cc1cc(S(=O)(=O)Nc2cccc(CO)c2)ccc1-c1ccc(F)cc1F"	1
"CHEMBL4462886"	"O=C(Nc1ccc(F)c(-c2nc3ncc(-c4ccccc4F)cn3n2)c1)N1CCC(F)(F)C1"	0
"CHEMBL4098541"	"CNC(=O)[C@H](NC(=O)c1ccc(-c2ccc(CSc3nc(O)c4c(n3)CCC4)c(F)c2)o1)C(C)C"	1
"CHEMBL2332071"	"COc1cccc(CN(CCN2CCOCC2)C(=O)Nc2ccc(-c3cn[nH]c3)cc2)c1"	1
"CHEMBL2018908"	"CCCCCCCSc1nc2cc(OC)ccc2[nH]1"	1
"CHEMBL4636949"	"O=C(CCCCCc1ccccn1)NC1CCC(O)CC1"	0
"CHEMBL465499"	"COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C4(N(C)CCO)CC4)cc2)CC3)cc1"	0
"CHEMBL4633134"	"COP(=O)(c1ccccc1)c1ccc2oc(-c3ccc(F)cc3)nc2c1"	0
"CHEMBL1939174"	"O=C1CC(=O)CC(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)C1"	0
"CHEMBL2159075"	"CN(Cc1cccs1)C(=O)C12CC3CC(CC(C3)C1)C2"	0
"CHEMBL4455027"	"C=CCOc1cc(F)cc(C(=O)NNS(=O)(=O)c2ccccc2F)c1"	1
"CHEMBL4459380"	"N#Cc1c(C(F)(F)F)cc(NCc2ccccc2F)n2c1nc1cc(Cl)c(Cl)cc12"	0
"CHEMBL479835"	"COc1ccc(CN(C)C)c(-c2cc3c(Nc4ccc5[nH]ccc5c4C)c(C#N)cnc3s2)c1"	1
"CHEMBL3421983"	"O=C(c1ccc(F)cc1)N1CCn2c(nnc2-c2ccccn2)C1"	0
"CHEMBL3264179"	"CC(=O)O[C@H]1C[C@H]2[C@@H]([C@H](OC(C)=O)C[C@@H]3CC(=O)CC[C@@]32C)[C@@H]2CC[C@H]([C@H](C)CCCNCCCNc3ccnc4cc(Cl)ccc34)[C@@]12C"	1
"CHEMBL2387431"	"COc1ccc(C2=Nc3c(C(C)(C)C)nn(CCCO)c3C(=O)NC2)cc1-c1ccccc1SC"	0
"CHEMBL540107"	"CCOc1ccccc1C[C@@H](c1ccccc1)N1CCNCC1"	0
"CHEMBL1824024"	"Cn1ccc(-c2ccc(Cl)c(C(=O)NCC3(O)CCCCCC3)c2)n1"	1
"CHEMBL941"	"Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1"	0
"CHEMBL3357893"	"CCOc1cc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)ccc1C=CC(=O)OCOC(=O)C(C)(C)C"	0
"CHEMBL4445959"	"O=C(O)[C@H]1CC[C@H](C(=O)N2CC[C@@]3(S(=O)(=O)c4ccc(F)cc4)c4ccc(C(F)(C(F)(F)F)C(F)(F)F)cc4CC[C@@H]23)CC1"	0
"CHEMBL3580758"	"COC(=O)Nc1ccc(-c2[nH]c([C@H](CC(=O)N3CCS(=O)(=O)CC3)NC(=O)C=Cc3cc(Cl)ccc3-n3cnnn3)nc2Cl)cc1"	0
"CHEMBL495391"	"CC[C@H](C)[C@H](NC(=O)n1c(=O)n(CCN2CCOCC2)c2ccccc21)C(N)=O"	1
"CHEMBL1935425"	"O=S1(=O)CCC(Oc2ccc3c(c2)CCC2(CCN(C4CCC4)CC2)O3)CC1"	0
"CHEMBL474842"	"Cc1cc(Nc2cccc(C(F)(F)F)c2)n2ncnc2n1"	0
"CHEMBL4161069"	"NCCNS(=O)(=O)c1ccc(NC2CCCCC2)c(NCc2ccccc2)c1"	0
"CHEMBL1828773"	"N=C(Nc1ccc(Cl)c(Cl)c1)Nc1ncc[nH]1"	0
"CHEMBL2403733"	"C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@](OC)(c2ccc(-c3ccncc3)cc2)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1"	0
"CHEMBL4649060"	"COc1cc2nc3cc(Oc4ccc(CN5CCOCC5)cc4)ccc3c(O)c2cc1Cl"	1
"CHEMBL1684054"	"CC(N)C1(c2ccc(-c3ccccc3)cc2)CCCCC1"	0
"CHEMBL1086274"	"COc1cccc(F)c1CC(c1ccccc1)N1CCNCC1"	0
"CHEMBL1255725"	"CSc1nncc(-c2cnnc(OCCN(C)C)n2)n1"	0
"CHEMBL4440172"	"C[C@@]1(c2ccc(Cl)cc2Cl)OC[C@@H](COc2ccc(N3CCN(c4ccc(NC(=O)NN)cc4)CC3)cc2)O1"	1
"CHEMBL2325479"	"CN(Cc1cc(O)[nH]n1)c1cc(Cl)cc(Cl)c1"	0
"CHEMBL4281194"	"COc1cc2c(N3CCN(CC4CCCC4)CC3)nc(N(C)C)nc2cc1OCCCN1CCCC1"	0
"CHEMBL4227161"	"COc1cc2ccc(C#N)cc2cc1[C@@H](c1cccc(OC)c1OC)[C@@](O)(CCN(C)C)c1cccc2c1CCC2"	1
"CHEMBL2181641"	"COc1ccc(-c2c(C3CCCC3)c3ccc(C(=O)NC4(C(=O)Nc5ccc(C=CC(=O)O)cc5)CCC4)cc3n2C)cn1"	0
"CHEMBL3401709"	"Clc1ccc2c(NCCCNCc3ccc(-c4cccnc4)s3)ccnc2c1"	1
"CHEMBL4293302"	"CNC(=O)c1c(-c2ccc(F)cc2)oc2nc(NCC(F)(F)F)c(-c3cccc(C(=O)NC4(c5ncccn5)COC4)c3)cc12"	0
"CHEMBL4593268"	"CC(C)OC(=O)Nc1ccc(NCc2ccc(C(F)(F)F)cc2)c(F)c1N"	0
"CHEMBL271315"	"CN1CCc2nc(C(=O)NC3CN(C(=O)NC(C)(C)C)CCC3NC(=O)c3cc4cc(Cl)ccc4[nH]3)sc2C1"	1
"CHEMBL4463378"	"COc1cc2nc([S+]([O-])CC(=O)Nc3ccc(C#N)cc3)nc(Nc3c(C)cc(C=CC#N)cc3C)c2cc1OC"	0
"CHEMBL1859827"	"CCCCCC(C)NCc1coc(-c2ccc(CCCC)cc2)n1"	0
"CHEMBL1774631"	"CC[C@H]1OC(=O)[C@H](C)[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(CCNC(=O)Nc2ccc3ccccc3c2)[C@H](C)[C@@H](O)[C@]1(C)O"	0
"CHEMBL1169999"	"CC(=O)c1c(Cl)c(C(=O)NOCCO)c(Nc2ccc(I)cc2F)n1C"	1
"CHEMBL3400952"	"CCOc1nc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)ncc1C=CC(=O)O"	0
"CHEMBL538397"	"COc1ccc(S(=O)(=O)N[C@H]2CC[C@@H](N3CCC(c4ccccc4OCCF)CC3)CC2)cc1OC"	1
"CHEMBL3752830"	"CCCc1ccc(C[C@H](NC(=O)C=Cc2cc(Cl)ccc2-n2cnnn2)C(=O)Nc2ccc(C(=O)O)cc2)cc1"	0
"CHEMBL388254"	"CC(=O)O[C@H]1C[C@H]2[C@@H]([C@H](OC(C)=O)C[C@@H]3CC4(CC[C@@]32C)OOC2(CCCCC2)OO4)[C@@H]2CC[C@H]([C@H](C)CCC(=O)NCCN(C)C)[C@@]12C"	0
"CHEMBL2322464"	"Cc1cc(S(=O)(=O)Nc2cccc(CO)c2C)ccc1-c1ccc(F)cc1F"	1
"CHEMBL4204700"	"COc1ccc2ccn(Cc3cc(CN4CCCC4)c(O)c4ncccc34)c2c1"	0
"CHEMBL605723"	"Cc1nc2c(Cl)cccc2n1-c1cc(Oc2cccc(S(=O)(=O)C(F)(F)F)c2)ccc1Cl"	1
"CHEMBL3806257"	"NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccncc3)c2)c1"	0
"CHEMBL2326200"	"CCC(=O)NCCCc1cc(OC)ccc1C#Cc1cccc(OC)c1"	1
"CHEMBL508943"	"C=C(C)[C@@H]1CC[C@]2(C(=O)NCCCCCCCNC(C)=O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12"	1
"CHEMBL4638627"	"CC(C)(O)CNC(=O)c1nc(C(=O)N2CCCCC2)c(-c2ccc(S(=O)(=O)NC(C)(C)C)c3ccccc23)s1"	0
"CHEMBL243875"	"O=c1n(Cc2nc3ccccc3n2CCCO)c2cnccc2n1C1CC1"	1
"CHEMBL3124983"	"Nc1ncc(-c2ccc(C(=O)N3CCOCC3)cc2)nc1-c1ccc(C(F)(F)F)cc1"	0
"CHEMBL4644390"	"COc1cc2nc3ccc(Nc4cccc(OC(F)(F)F)c4)cc3c(O)c2cc1F"	0
"CHEMBL4632834"	"O=C(CCCCCc1ccncn1)NC1CCC(O)CC1"	0
"CHEMBL1094742"	"Cc1cnc2c(C(F)(F)F)cccc2c1-c1cccc(-c2ccc(S(C)(=O)=O)cc2)c1"	0
"CHEMBL262314"	"CNCCCOc1cc(F)c(-c2c(Cl)nc3ncnn3c2N[C@@H](C)C(F)(F)F)c(F)c1"	1
"CHEMBL4212186"	"CCCc1nn(C)c2c(O)nc(-c3cc(Cc4ccc(C(=O)NO)s4)ccc3OCC)nc12"	0
"CHEMBL608263"	"O=C(O)c1ccc(OC2CCN(C(=O)NCc3ccc(Cl)cc3Cl)CC2)cc1"	0
"CHEMBL233814"	"COc1ccc(F)cc1S(=O)(=O)N[C@H]1CC[C@@H](N2CCN(c3ccccc3OC(C)C)CC2)CC1"	1
"CHEMBL4162783"	"CCc1nc2cc(Cl)ccn2c1C(=O)NCc1ccc2oc(C3CCCCC3)nc2c1"	1
"CHEMBL2152417"	"c1cc2c(ncc3ncn([C@H]4CC[C@@H](N5CCOCC5)CC4)c32)[nH]1"	0
"CHEMBL1511440"	"CCOC(=O)N1CCN(C(=O)c2ccc3c(Cl)c4c(nc3c2)CCCC4)CC1"	1
"CHEMBL2420867"	"COc1ccc2c(c1)CCCN2c1nc(Cl)nc2ccccc12"	1
"CHEMBL3810412"	"Cc1cc(CCC#N)cc(C)c1Oc1cc(Nc2ccc(C#N)cc2)c(N)cc1CN(C)C"	0
"CHEMBL498375"	"CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)NC(c1c(O)c3cccn3n(Cc3ccc(F)cc3)c1=O)=N2"	0
"CHEMBL4524758"	"CCS(=O)(=O)Nc1ccc(Oc2ccc(F)cc2F)c(-c2cc(C)c3c(O)nccn23)c1"	0
"CHEMBL1779543"	"Cc1c2c(n3c1CCCCN1CCC[C@@H]1CNc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O"	1
"CHEMBL3121281"	"Cc1c(C(=O)OC(C)C)[nH]c2c1C(=O)CC(c1cccs1)C2"	1
"CHEMBL393169"	"OCC1(NCCCC2CCc3ccc(OCc4noc(-c5ccc(Cl)cc5)n4)cc32)CCCC1"	1
"CHEMBL3120773"	"CCCOC(=O)N[C@H]1CCCCCC=C[C@@H]2C[C@@]2(C(=O)NS(=O)(=O)C2CC2)NC(=O)[C@@H]2C[C@@H](Oc3cc(OCC)nc4c(C)c(OC)ccc34)CN2C1=O"	1
"CHEMBL523035"	"CCOC(=O)Nc1ccc2oc3cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc3c2c1"	0
"CHEMBL4227597"	"COc1cc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2c1CCC2"	0
"CHEMBL4444690"	"CC[C@@H]1CCC[C@H](NC(=O)C=Cc2cc(Cl)ccc2-n2cnnn2)c2cc(ccn2)-c2ccc(NC(=O)OC)cc2NC1=O"	0
"CHEMBL555684"	"CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(CCCNC(=O)NC(C)C)[C@H](C)[C@@H](O)[C@]1(C)O"	0
"CHEMBL3676290"	"N[C@H]1CCC[C@@H](c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C1"	0
"CHEMBL407848"	"Cn1c(C#N)ccc1-c1cc(F)c2c(c1)C(C)(C)C(=O)N2"	0
"CHEMBL1650440"	"Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2Br)c1=O"	0
"CHEMBL2322708"	"C[C@@H]1CN(c2ccc(C(N)=O)cc2C(F)(F)F)CCN1S(=O)(=O)c1ccc([C@](C)(O)C(F)(F)F)s1"	1
"CHEMBL2387429"	"COc1ccc(C2=Nc3c(C(C)(C)C)nn(CCO)c3C(=O)NC2)cc1-c1cnc(N2CCCCC2)nc1"	1
"CHEMBL3298215"	"CCc1nc2ccccn2c1C(=O)NCc1ccc(-c2ccccc2)cc1"	1
"CHEMBL499752"	"CC(=O)O[C@H]1C[C@H]2[C@@H]([C@H](OC(C)=O)C[C@@H]3CC4(CC[C@@]32C)OOC(C)(C)OO4)[C@@H]2CC[C@H]([C@H](C)CCC(=O)O)[C@@]12C"	0
"CHEMBL1091080"	"Nc1nccc(-c2ccc3[nH]c(C4COc5ccc(C(=O)CCN6CCOCC6)cc5C4)nc3c2)n1"	1
"CHEMBL3921126"	"CC[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2ncc(OC)c3ccc(Cl)cc23)CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1"	0
"CHEMBL201531"	"[2H]C([2H])([2H])Oc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1"	0
"CHEMBL1922029"	"COc1cccc(CN(C)C(=O)c2cc3ccc(-c4cn[nH]c4)cc3[nH]2)c1"	0
"CHEMBL3298836"	"CCc1nc2ccc(Cl)cn2c1C(=O)NCc1ccc(N2CCN(c3ccc(F)cc3)CC2)cc1"	0
"CHEMBL4641536"	"O=P1(c2ccc(C(F)(F)F)cc2)CCOCC1"	0
"CHEMBL4161777"	"NCC#Cc1cnccc1-c1cncnc1"	0
"CHEMBL4286216"	"CC(=O)O[C@@H](C#N)[C@H](C[C@@H]1CCCNC1=O)NC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)c1cc(C)on1"	0
"CHEMBL4172563"	"CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(CSc3nc(O)c4cc(F)ccc4n3)c(F)c2)o1)C(C)C"	1
"CHEMBL180671"	"CCN(CC)CCCC(C)Nc1ccnc2cc(Oc3ccccc3)ccc12"	0
"CHEMBL3355189"	"O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(N2CCN(c3ccc(Cl)cc3Cl)CC2)cc1F"	1
"CHEMBL1223008"	"Fc1ccc(C(c2nnnn2Cc2ccccc2)N2C[C@@H]3C[C@H]2CN3C2CCC2)cc1"	1
"CHEMBL2018914"	"COc1ccc2[nH]c(SCCCC(=O)O)nc2c1"	0
"CHEMBL251790"	"CC(C)CCn1nc(-c2cncs2)c(O)c(C2=NS(=O)(=O)c3cc(OCC(N)=O)ccc3N2)c1=O"	0
"CHEMBL2322468"	"O=S(=O)(Nc1cccc(CO)c1Cl)c1ccc(-c2ccc(Br)cc2)cc1"	0
"CHEMBL401595"	"CC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(N(C)S(C)(=O)=O)ccc3N2)c1=O"	1
"CHEMBL1950743"	"CC1(C)CC(c2ccc(OC3CCN(C4CCC4)CC3)cc2)=NNC1=O"	0
"CHEMBL597127"	"COc1ccc(C(=O)NCc2cccc(C(=O)NCCC3CCCNC3)c2)cc1OC"	0
"CHEMBL1923169"	"COc1ccccc1CNC(=O)c1c[nH]c2cc(-c3cn[nH]c3)ccc12"	1
"CHEMBL2207174"	"N#CC1(n2cc([C@@H](NC(=O)N3CCCCC3)C3CCCCC3)nn2)CC1"	1
"CHEMBL1076334"	"CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)NC(C1=C(O)[C@@H]3[C@@H]4CC[C@@H](C4)[C@@H]3N(CC3CCCCC3)C1=O)=N2"	1
"CHEMBL595936"	"CCc1nc2c(C(F)(F)F)cccc2n1-c1cccc(Oc2cccc(S(C)(=O)=O)c2)c1"	1
"CHEMBL3298834"	"CCc1nc2cc(Cl)ccn2c1C(=O)NCc1ccc(N2CC3CCCCC3C2)cc1"	1
"CHEMBL2402790"	"COc1ccc(CNCCCNc2ccnc3cc(Cl)ccc23)cc1"	0
"CHEMBL1669565"	"CCOC(=O)Cn1cc(CN2CCN(c3cc(C(=O)Nc4ccc5c(c4)-c4c(c(C(N)=O)nn4-c4ccc(F)cc4)CC5)c(Cl)cn3)CC2)cn1"	1
"CHEMBL4633367"	"Cc1ccc(C(=O)Nc2ccc(CN3Cc4ccc(O)cc4C3)c(Cl)c2)cc1C#Cc1cnc2cccnn12"	0
"CHEMBL562374"	"CCOC(=O)Nc1ccc2c(c1)sc1cc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)ccc12"	0
"CHEMBL601873"	"CC(C)OC(=O)C1=CN(C(=O)c2ccc(OCCCN3CCOCC3)cc2)CC(C)(C)c2c1[nH]c1ccccc21"	1
"CHEMBL4213684"	"COc1cc2ccc3cc2cc1CCCCC(C)(C)COC(=O)N[C@@H](C(C)(C)C)C(=O)N1C[C@@]3(OC)C[C@H]1C(=O)N[C@]1(C(=O)NS(=O)(=O)C2CC2)C[C@H]1C1CC1"	0
"CHEMBL4229127"	"COc1cc2ccc(Br)cc2cc1[C@@H](c1cccnc1OC)[C@@](O)(CCN(C)C)c1cccc2ccoc12"	0
"CHEMBL1835214"	"CC(C)CN1C(=O)CN(Cc2ccc(-c3cccc(CN4CCCC(F)C4)n3)cc2)C1=O"	1
"CHEMBL3758376"	"CN(C)CCNC(=O)c1ccc(-c2cc3c(N[C@H](CO)c4ccccc4)ncnc3s2)cc1"	0
"CHEMBL4213607"	"CC(C)Cc1cc(-c2cccc(Cn3ccnc3)c2)c(S(=O)(=O)NC(=O)OC(C)C)s1"	1
"CHEMBL2178685"	"CS(=O)(=O)N1Cc2ccc(S(=O)(=O)c3ccc4c(c3)OCCO4)cc2C1"	0
"CHEMBL495575"	"O=S(=O)(NC1CCNCC1)c1cc(S(=O)(=O)c2ccccc2)ccc1C(F)(F)F"	0
"CHEMBL4570851"	"O=C(O)[C@H]1C2CCC(CC2)[C@@H]1Nc1nc(-c2c[nH]c3ncc(F)cc23)nc2c1SCC2"	0
"CHEMBL1615025"	"Cn1c(=O)c(F)c(Nc2ccc(I)cc2F)c2c(=O)n(C[C@@H](O)CO)cnc21"	0
"CHEMBL3288127"	"CCCC(=O)c1cc(C#N)c(N2CCC(C(=O)NS(=O)(=O)Cc3ccccc3)CC2)nc1SC"	0
"CHEMBL2403892"	"C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(OCC)nc3c(Br)c(OC)ccc23)CN1C(=O)[C@@H](CC(=O)NC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1"	0
"CHEMBL531475"	"COc1ccc(-c2cc(-c3ccc(S(C)(=O)=O)cc3)cnc2N)cn1"	0
"CHEMBL1683885"	"CNCC1(c2ccc(Cl)cc2)CCCCC1"	0
"CHEMBL4127231"	"CC(C#Cc1ccccc1)=NN=C(N)NS(=O)(=O)c1cc(C)c(Cl)cc1SCc1ccccc1Cl"	0
"CHEMBL519959"	"COc1cc(-c2cn[nH]c2)ccc1NC(=O)C1COc2ccc(Cl)cc2C1"	0
"CHEMBL563527"	"O=C(Cc1cccnc1)NCCC(c1ccccc1)c1ccccc1"	1
"CHEMBL3753391"	"O=C(O)CCNc1nc(N2CCc3ccccc3CC2)cc(-n2cccn2)n1"	0
"CHEMBL4438021"	"CC(C)(CS(=O)(=O)c1ccc(-c2ccc(F)cc2F)cc1)C(=O)N[C@H](C#N)CC(N)=O"	0
"CHEMBL4476581"	"O=C(Nc1ccc(F)c(-c2nc3cc(-c4cccnc4F)cnc3[nH]2)c1)N1CCCC1"	0
"CHEMBL4126254"	"CC(C#Cc1ccccc1)=NN=C(N)NS(=O)(=O)c1cc(C)c(Cl)cc1SCc1ccccc1C(F)(F)F"	1
"CHEMBL3220761"	"CC(=O)CC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc2cccc(O)c2)C(=O)N2CCCC(N2)C(=O)O[C@H](/C(C)=C/C=C/C(=O)N2CCCCO2)C/C=C/C=C/[C@H](O)[C@H](C)[C@H]1O"	1
"CHEMBL3808805"	"CC(O)(c1cccc(C(F)(F)F)c1)c1nc(-n2ccc(NC(=O)c3cscn3)cc2=O)c[nH]1"	0
"CHEMBL1215305"	"COc1ccc2c(c1)C[C@H](C(=O)Nc1ccc(-c3cn[nH]c3)cc1OCCN1CCCC1)NC2"	0
"CHEMBL2315655"	"CNC(=O)c1ccc(OC)c2c(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c[nH]c12"	0
"CHEMBL2386153"	"N#Cc1ccc(-c2ccc(C3(C(F)(F)F)CC3)cc2)nc1"	0
"CHEMBL556716"	"CS(=O)(=O)c1ccc(C(CCNC(=O)c2ccc(C#N)cc2)c2ccc(F)cc2)cc1"	0
"CHEMBL1087470"	"CCCN(CCCNc1ccnc2cc(Cl)ccc12)CC1CC2C=CC1C2"	1
"CHEMBL2403730"	"C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@](OC)(c2ccc(-c3ccc(OC)cc3)cc2)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1"	0
"CHEMBL589138"	"CNS(=O)(=O)c1ccc(OC2CCN(C(=O)NCc3ccc(Cl)cc3Cl)CC2)cc1"	1
"CHEMBL486138"	"NCCCNc1nnc(-c2ccc(F)c(F)c2Nc2ccc(I)cc2F)o1"	0
"CHEMBL462193"	"Cc1ccc2c(c1)CC(c1nc3ccc(-c4ccnc(N)n4)cc3o1)CO2"	1
"CHEMBL2018913"	"COc1ccc2[nH]c(SCCCO)nc2c1"	0
"CHEMBL1762277"	"CCCCc1ccc(NC(=O)N2CCCN(C(=O)CCC3CCCC3)CC2)cc1"	1
"CHEMBL1650409"	"Cc1nc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c(=O)c1C"	0
"CHEMBL3421923"	"Clc1ccc2c(NC(=NCCCN3CCCCC3)c3ccccc3)ccnc2c1"	1
"CHEMBL3355219"	"COCCOc1cc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ccccn5)n(C)c4c3)CCC2)ccc1C=CC(=O)O"	0
